iter	TotalF1:average=Macro	MultiClassOneVsAll
2552	0.7507272994	0.3656840741
2553	0.7507424871	0.3656742851
2554	0.750728311	0.3656527639
2555	0.7507286699	0.3656356392
2556	0.7507836756	0.3656108387
2557	0.7508000652	0.3655939327
2558	0.7507762907	0.3655813503
2559	0.7507628801	0.3655535378
2560	0.750817846	0.3655358302
2561	0.7508477013	0.3655111026
2562	0.7508668599	0.365491476
2563	0.7509112546	0.3654784078
2564	0.7510064561	0.3654639551
2565	0.7510170533	0.3654497452
2566	0.7509351629	0.3654379159
2567	0.7509583297	0.3654143299
2568	0.7509404526	0.3653981526
2569	0.7509139038	0.3653732793
2570	0.7509088156	0.3653621786
2571	0.7509713407	0.3653426735
2572	0.7510170818	0.3653286579
2573	0.7510011173	0.3653075739
2574	0.751020473	0.365300724
2575	0.7510467743	0.3652850811
2576	0.7510633014	0.3652611794
2577	0.7510648036	0.3652471639
2578	0.7511494783	0.3652345572
2579	0.7511782247	0.3652196915
2580	0.7512445142	0.3651977087
2581	0.7513032142	0.3651691919
2582	0.7513053287	0.3651559294
2583	0.7512467926	0.3651442943
2584	0.7513021004	0.3651255907
2585	0.7513137952	0.3651082474
2586	0.7513008879	0.3650931874
2587	0.7513321041	0.365078346
2588	0.7513444836	0.3650620958
2589	0.7513394904	0.3650469872
2590	0.7513606788	0.3650259032
2591	0.7513532714	0.3650087299
2592	0.7514200579	0.3649918725
2593	0.7514397583	0.364965566
2594	0.7514977588	0.3649457937
2595	0.7515632411	0.3649299807
2596	0.7516036405	0.3649140948
2597	0.7515939551	0.3649054717
2598	0.7516556656	0.3648903632
2599	0.751670092	0.36488106
2600	0.7516760955	0.3648555308
2601	0.7516583145	0.3648373374
2602	0.7517436355	0.3648147473
2603	0.7517799674	0.3647949993
2604	0.7517684847	0.3647753484
2605	0.7518060408	0.3647479003
2606	0.7518199716	0.3647304599
2607	0.7518396318	0.3647162257
2608	0.7518308892	0.3646956761
2609	0.7518649832	0.3646733047
2610	0.7518653019	0.3646641716
2611	0.7518916754	0.3646391525
2612	0.7519222374	0.3646269345
2613	0.7518959874	0.36461819
2614	0.7519132923	0.3646047817
2615	0.751923362	0.3645934624
2616	0.7519175949	0.3645661844
2617	0.7519315249	0.3645572455
2618	0.7519617462	0.3645431814
2619	0.7520108149	0.3645229719
2620	0.7520724902	0.3644999689
2621	0.7520897797	0.3644799294
2622	0.7521340467	0.3644658167
2623	0.7521096009	0.3644527485
2624	0.7521340563	0.3644364983
2625	0.7521857899	0.3644237216
2626	0.752210721	0.3644112849
2627	0.7522277234	0.3643978523
2628	0.7522429389	0.3643805333
2629	0.7523069381	0.3643639187
2630	0.7523375452	0.3643512878
2631	0.7523296037	0.3643394341
2632	0.7523380815	0.3643166741
2633	0.7523851635	0.3642920679
2634	0.7524515075	0.3642751862
2635	0.7524205109	0.3642625552
2636	0.7524633757	0.364233674
2637	0.7524571875	0.3642226219
2638	0.7525034385	0.3642042341
2639	0.7524869467	0.3641935706
2640	0.7524940212	0.3641833687
2641	0.7525143305	0.3641732882
2642	0.7525432132	0.3641498723
2643	0.7525460951	0.3641315331
2644	0.7525918272	0.3641160845
2645	0.7526154374	0.3641033563
2646	0.7526313539	0.3640863045
2647	0.752638742	0.3640795518
2648	0.752645225	0.3640658521
2649	0.752668794	0.3640452782
2650	0.7526387004	0.3640284692
2651	0.7526634738	0.3640117332
2652	0.7526946565	0.3639970376
2653	0.752745457	0.3639794756
2654	0.7526750746	0.3639580273
2655	0.7527378587	0.3639362631
2656	0.7527681267	0.3639213489
2657	0.7527662558	0.3639089851
2658	0.7528050162	0.3638934636
2659	0.7528267709	0.3638684445
2660	0.7528203294	0.3638509798
2661	0.7528473785	0.3638258393
2662	0.7529265523	0.3638066499
2663	0.7529318875	0.363789841
2664	0.7529205377	0.3637803192
2665	0.7529508125	0.3637594781
2666	0.752990524	0.3637442723
2667	0.7530340696	0.3637277306
2668	0.7530367199	0.3637089785
2669	0.7530724246	0.3636916352
2670	0.7530597712	0.363677644
2671	0.7530729203	0.3636702111
2672	0.7530646775	0.3636583817
2673	0.7530571752	0.363637492
2674	0.7530681759	0.3636257112
2675	0.7530825685	0.3636027811
2676	0.7530970473	0.3635897615
2677	0.7531216208	0.3635708636
2678	0.7531211244	0.3635485408
2679	0.7531586164	0.363530566
2680	0.7531861426	0.3635157489
2681	0.7532151005	0.3634939847
2682	0.7532271756	0.3634822768
2683	0.7532192519	0.3634617515
2684	0.7532489098	0.3634459628
2685	0.7533189557	0.3634227169
2686	0.7532998575	0.3634002483
2687	0.7533120544	0.363384071
2688	0.7533106495	0.3633540238
2689	0.7533358806	0.3633303165
2690	0.7533447803	0.3633121959
2691	0.7533643291	0.363291039
2692	0.7534023223	0.3632837762
2693	0.7534195803	0.3632622307
2694	0.7534164683	0.3632459561
2695	0.7535019368	0.3632306775
2696	0.753512185	0.3632170992
2697	0.753490597	0.3632012619
2698	0.7534916302	0.3631796192
2699	0.7535588941	0.3631583409
2700	0.7536285845	0.3631345607
2701	0.7536646844	0.3631084971
2702	0.7536918573	0.3630926598
2703	0.7536890966	0.363076944
2704	0.7536892704	0.3630649932
2705	0.7537119533	0.3630453909
2706	0.7537296726	0.3630315454
2707	0.7537173483	0.3630168254
2708	0.7537717046	0.3629943326
2709	0.75380972	0.3629793697
2710	0.7538316459	0.362951703
2711	0.7538531598	0.3629311534
2712	0.7538483295	0.3629168464
2713	0.7538999399	0.3629054057
2714	0.7539292015	0.3628880138
2715	0.7539373073	0.3628710591
2716	0.7540002198	0.3628553433
2717	0.7540048982	0.3628407934
2718	0.7540902387	0.3628139283
2719	0.7540813315	0.3627966093
2720	0.7541281787	0.3627760839
2721	0.7540769951	0.3627639145
2722	0.7541203447	0.3627428305
2723	0.7541294199	0.362714848
2724	0.7542051907	0.3626960716
2725	0.7541862512	0.3626783882
2726	0.7542295232	0.3626608506
2727	0.754240249	0.3626483168
2728	0.7542424947	0.3626311921
2729	0.7542435631	0.3626181482
2730	0.7542700192	0.3625952667
2731	0.7542961464	0.3625864979
2732	0.7542711974	0.3625708792
2733	0.754268293	0.362558394
2734	0.7543059126	0.3625485564
2735	0.7543483938	0.362533545
2736	0.7543722473	0.3625222985
2737	0.7543746773	0.3624932959
2738	0.7544516816	0.3624757097
2739	0.7544646027	0.3624542613
2740	0.7544677636	0.3624378653
2741	0.7544750994	0.362414158
2742	0.7544441117	0.3623936812
2743	0.7544806971	0.3623751963
2744	0.7545304287	0.3623506387
2745	0.7545197788	0.3623274415
2746	0.7545450255	0.3623181383
2747	0.7545788613	0.3623037827
2748	0.7545563339	0.3622854192
2749	0.7545385953	0.3622636308
2750	0.7545282264	0.3622503925
2751	0.7545429411	0.3622290899
2752	0.754568706	0.3622078116
2753	0.7545705677	0.3622030507
2754	0.7545675649	0.362190274
2755	0.7545997743	0.36217689
2756	0.7546128376	0.3621626073
2757	0.754603798	0.3621451425
2758	0.7546625605	0.362122844
2759	0.7547107881	0.3621122291
2760	0.7547094596	0.362092894
2761	0.7547515875	0.36207951
2762	0.7547416072	0.362050556
2763	0.7547531352	0.3620289133
2764	0.7547465188	0.3620205088
2765	0.7547925262	0.3620018538
2766	0.7548109707	0.3619891014
2767	0.7548179786	0.3619705922
2768	0.7548327951	0.361962382
2769	0.75485573	0.3619469577
2770	0.7548917077	0.361937533
2771	0.7548911318	0.361932092
2772	0.7548853575	0.3619191695
2773	0.7549331932	0.3619084332
2774	0.7549290521	0.3618867177
2775	0.7549290656	0.3618775602
2776	0.7549606476	0.3618680627
2777	0.7549900413	0.3618544601
2778	0.7550191117	0.3618466386
2779	0.7550161509	0.3618347363
2780	0.7550055766	0.361822494
2781	0.7550147728	0.361807434
2782	0.7550130414	0.3617828279
2783	0.7550581566	0.361757906
2784	0.7550958152	0.361740757
2785	0.7550997701	0.3617280289
2786	0.7551136619	0.3617149121
2787	0.7551499472	0.3617026212
2788	0.7551635226	0.3616905003
2789	0.7552074392	0.3616760233
2790	0.75527408	0.3616574655
2791	0.7553232732	0.3616418954
2792	0.7553126816	0.3616311591
2793	0.7553634508	0.3616199369
2794	0.7554595917	0.3615941163
2795	0.7553859506	0.3615828942
2796	0.7554148351	0.3615716477
2797	0.7554355252	0.3615467259
2798	0.7554543124	0.361525156
2799	0.7555143715	0.361499384
2800	0.7555444583	0.3614807047
2801	0.7555363534	0.361454957
2802	0.7555442796	0.3614371522
2803	0.7555249296	0.3614288934
2804	0.7556010801	0.3614122789
2805	0.7556032772	0.3613894702
2806	0.7555806231	0.3613633095
2807	0.7556132934	0.3613516745
2808	0.7556414827	0.3613318293
2809	0.7556952793	0.3613122756
2810	0.7557335312	0.3612922846
2811	0.7556904581	0.3612859691
2812	0.7557425159	0.3612728281
2813	0.755736333	0.36126027
2814	0.7557224167	0.3612472018
2815	0.7557749345	0.3612302714
2816	0.7557941328	0.3612190735
2817	0.7558209542	0.3612012444
2818	0.7558324896	0.3611820065
2819	0.7558425888	0.3611682825
2820	0.7558488365	0.3611502833
2821	0.7559129203	0.3611272561
2822	0.7559247083	0.3611155724
2823	0.7559055898	0.3610938083
2824	0.7559037788	0.3610813716
2825	0.7559445452	0.3610628381
2826	0.7560349904	0.3610318437
2827	0.7560336708	0.3610122414
2828	0.7560403804	0.3610070432
2829	0.7560287081	0.3609876595
2830	0.7560347764	0.3609706077
2831	0.7560120127	0.3609551834
2832	0.756066495	0.3609392003
2833	0.7560608805	0.3609253791
2834	0.7561016268	0.3608965222
2835	0.7561140025	0.360891154
2836	0.7561844895	0.3608721833
2837	0.7561294306	0.3608607668
2838	0.7561106072	0.3608409945
2839	0.7561719459	0.3608257402
2840	0.7562351646	0.3608129392
2841	0.7562389603	0.3608004539
2842	0.7562519574	0.3607937255
2843	0.7562757392	0.3607833778
2844	0.7563263109	0.3607671033
2845	0.7563360056	0.36075712
2846	0.756371962	0.3607448291
2847	0.7563814826	0.3607291618
2848	0.7564120619	0.3607025153
2849	0.7564244431	0.3606881597
2850	0.756445334	0.3606743142
2851	0.7564494286	0.3606591328
2852	0.7565042338	0.3606472548
2853	0.7565058481	0.3606297901
2854	0.7565142896	0.3606154588
2855	0.756495966	0.3606065442
2856	0.7564765977	0.3605892009
2857	0.7565049407	0.3605786832
2858	0.7565430716	0.3605664652
2859	0.7566097842	0.3605447253
2860	0.7566092626	0.3605331388
2861	0.756622803	0.3605205564
2862	0.7566549851	0.360503456
2863	0.7566580217	0.3604821048
2864	0.7566850579	0.3604683565
2865	0.7566654278	0.3604544624
2866	0.7566596475	0.3604432646
2867	0.7566743979	0.3604241238
2868	0.7567060356	0.3603974287
2869	0.7567666484	0.3603802555
2870	0.7567211155	0.3603655355
2871	0.7567731262	0.3603506698
2872	0.7568019768	0.360334954
2873	0.7568077408	0.3603246306
2874	0.7568265985	0.3602970125
2875	0.7568278542	0.3602827298
2876	0.756876059	0.3602618887
2877	0.7568907094	0.3602452498
2878	0.7569035528	0.3602320358
2879	0.7569636194	0.3602173888
2880	0.7570081798	0.3601992439
2881	0.7570199809	0.360180176
2882	0.7570261147	0.3601702898
2883	0.7570490885	0.3601605494
2884	0.7570823962	0.3601478941
2885	0.7571259212	0.3601377165
2886	0.7570768434	0.3601218792
2887	0.7571159424	0.3601056289
2888	0.7571283021	0.3600891358
2889	0.7571708703	0.3600610805
2890	0.7572242471	0.3600487896
2891	0.7572263889	0.3600354542
2892	0.7572209621	0.3600211229
2893	0.7572512421	0.3599943063
2894	0.7572648074	0.3599819911
2895	0.7572715285	0.359971352
2896	0.7572082102	0.3599479847
2897	0.757226553	0.3599319773
2898	0.7572736294	0.3599134681
2899	0.7573743075	0.3598889349
2900	0.7573707124	0.3598757209
2901	0.7573802919	0.3598663692
2902	0.7573259666	0.3598573089
2903	0.7573132317	0.3598503132
2904	0.7573317058	0.3598375365
2905	0.7573579185	0.3598223308
2906	0.7573736386	0.3597998865
2907	0.7574230709	0.3597866483
2908	0.7574241777	0.3597720498
2909	0.7574322821	0.3597580586
2910	0.7574433271	0.3597409825
2911	0.7575113545	0.3597258253
2912	0.7575225487	0.3597151861
2913	0.7575767021	0.3596968226
2914	0.7575634722	0.3596921346
2915	0.7575772922	0.3596722894
2916	0.7575640867	0.3596659982
2917	0.7575958207	0.3596429953
2918	0.7575821979	0.3596263564
2919	0.7575471876	0.3596122437
2920	0.7575652211	0.3596068755
2921	0.7575876101	0.3596001957
2922	0.7576238499	0.3595837511
2923	0.757681686	0.3595706586
2924	0.757694378	0.3595451052
2925	0.757719852	0.3595254057
2926	0.7577435907	0.3595156167
2927	0.7577920902	0.3594905005
2928	0.7578284358	0.359471214
2929	0.7578168468	0.3594583158
2930	0.7578126947	0.3594331511
2931	0.7577988089	0.3594071604
2932	0.757862731	0.3593914931
2933	0.7578944763	0.3593776476
2934	0.7579147074	0.3593621747
2935	0.7579490428	0.3593366456
2936	0.7579677146	0.3593259578
2937	0.7579731472	0.3593165817
2938	0.7580046906	0.3592954492
2939	0.758024418	0.359271596
2940	0.7580918397	0.3592486174
2941	0.7581447365	0.3592366423
2942	0.7581518453	0.3592230154
2943	0.7581584442	0.3592005711
2944	0.7582068456	0.3591846852
2945	0.7581775915	0.3591752606
2946	0.7581755645	0.3591573343
2947	0.7581330945	0.3591466709
2948	0.7581765567	0.3591264613
2949	0.7582446292	0.3591118628
2950	0.7582446026	0.3590973615
2951	0.7582740701	0.3590833703
2952	0.7582554668	0.3590692819
2953	0.7582618995	0.3590441657
2954	0.7583153492	0.3590266037
2955	0.7583082744	0.3590134627
2956	0.7583585541	0.3590036251
2957	0.7583658742	0.3589830512
2958	0.7584190476	0.3589608498
2959	0.7584551519	0.3589425835
2960	0.7584539804	0.3589269162
2961	0.7584754111	0.3589098644
2962	0.7585228153	0.3588962132
2963	0.7585119068	0.35888691
2964	0.7585480918	0.3588755422
2965	0.7585469544	0.3588509118
2966	0.7585428375	0.3588384508
2967	0.7585708824	0.358819723
2968	0.7586357147	0.3587982017
2969	0.7586804047	0.3587806884
2970	0.758653648	0.358771118
2971	0.758647154	0.3587635637
2972	0.7586599922	0.3587452245
2973	0.7586726991	0.3587245534
2974	0.7586854473	0.3587145458
2975	0.7586614525	0.3586996316
2976	0.7587149954	0.3586884094
2977	0.7587374359	0.3586665724
2978	0.7587466336	0.3586461442
2979	0.7587401606	0.3586332704
2980	0.7587772768	0.3586168987
2981	0.7587475566	0.3586036605
2982	0.7587635801	0.3585835481
2983	0.7588066262	0.3585773297
2984	0.7588386713	0.358553258
2985	0.7588523668	0.3585383195
2986	0.7589003941	0.3585174055
2987	0.7588881827	0.358498119
2988	0.7589421416	0.3584706223
2989	0.7589640554	0.3584569468
2990	0.7589681457	0.3584459676
2991	0.7590561531	0.3584251751
2992	0.7590976134	0.35840601
2993	0.7591365419	0.3583907071
2994	0.7591238154	0.358376643
2995	0.7591243371	0.3583570164
2996	0.7591664369	0.3583414706
2997	0.7591527231	0.3583325318
2998	0.7591895502	0.3583206295
2999	0.759239804	0.3583005414
3000	0.7592956337	0.3582853356
3001	0.7593032242	0.3582686968
3002	0.7592736601	0.3582503576
3003	0.7593033988	0.3582359291
3004	0.7593010189	0.3582246584
3005	0.7593507704	0.3582040845
3006	0.7593269839	0.3581957772
3007	0.7593769101	0.3581807657
3008	0.7593755592	0.3581658272
3009	0.7594017216	0.3581466621
3010	0.759399754	0.3581393264
3011	0.7593797179	0.3581327923
3012	0.7594121016	0.3581230033
3013	0.7594400835	0.3581032553
3014	0.7594984625	0.3580917903
3015	0.7595234364	0.3580684958
3016	0.7595375199	0.3580651438
3017	0.7595372576	0.3580458329
3018	0.7595793101	0.3580195751
3019	0.7596005037	0.3580090574
3020	0.7596738693	0.3579799576
3021	0.7596859703	0.357967278
3022	0.7597314321	0.3579536511
3023	0.759759377	0.3579363807
3024	0.7597719179	0.357927539
3025	0.7597699985	0.3579026171
3026	0.7598086501	0.3578928767
3027	0.7598111401	0.3578827962
3028	0.759824766	0.3578651372
3029	0.7598165871	0.3578438831
3030	0.7599345263	0.3578308635
3031	0.7599678705	0.3578199814
3032	0.7599633856	0.3578043627
3033	0.7599283705	0.3577834002
3034	0.759936631	0.3577567537
3035	0.7599921742	0.3577340422
3036	0.7599970782	0.3577165289
3037	0.7600316889	0.3576967323
3038	0.7600569502	0.3576755268
3039	0.7600752713	0.3576650334
3040	0.7600965975	0.3576552201
3041	0.7601394848	0.3576341118
3042	0.7601968048	0.3576252458
3043	0.7601686427	0.357608777
3044	0.7601771679	0.3575988665
3045	0.7601667162	0.3575878873
3046	0.7601610083	0.3575668033
3047	0.7601410243	0.3575487556
3048	0.7601712993	0.3575378249
3049	0.7602338006	0.3575155264
3050	0.7603047859	0.3574967014
3051	0.7603036029	0.3574840461
3052	0.7603150903	0.3574693262
3053	0.7603512836	0.3574556021
3054	0.760316647	0.3574317733
3055	0.7603579489	0.3574172234
3056	0.7603515351	0.357410082
3057	0.7603295734	0.3573919129
3058	0.7603505146	0.3573854274
3059	0.7603697991	0.3573597768
3060	0.760393421	0.3573485546
3061	0.7603829941	0.3573387413
3062	0.7604379623	0.357320475
3063	0.7604272756	0.3573076497
3064	0.7604576686	0.3572920553
3065	0.7605161906	0.3572799344
3066	0.7605208836	0.3572717486
3067	0.7605410262	0.35725664
3068	0.7606164698	0.3572383494
3069	0.7606639869	0.3572201316
3070	0.7606378746	0.3572120915
3071	0.7606253229	0.3571975416
3072	0.7606147963	0.3571793725
3073	0.7605971073	0.3571759961
3074	0.7606291731	0.3571654541
3075	0.7607023623	0.3571524588
3076	0.7607160474	0.3571232861
3077	0.7607042445	0.3571135214
3078	0.7606979077	0.3571105579
3079	0.7607593202	0.3570959837
3080	0.7607949876	0.3570834985
3081	0.7608000022	0.3570671025
3082	0.7608649469	0.3570480589
3083	0.7609226627	0.3570304727
3084	0.7608923048	0.3570112833
3085	0.7609061598	0.3569905394
3086	0.7609499716	0.3569754308
3087	0.7609596713	0.3569671478
3088	0.7610004607	0.3569561686
3089	0.7609930877	0.3569387767
3090	0.7609874516	0.3569324369
3091	0.7610067722	0.3569155794
3092	0.7610389137	0.3568960257
3093	0.7610334983	0.3568735329
3094	0.7610320455	0.3568648855
3095	0.7610556346	0.3568498012
3096	0.7610802198	0.3568369759
3097	0.7610887145	0.3568229604
3098	0.7610636132	0.3568044754
3099	0.7610820053	0.3567930347
3100	0.76105325	0.3567772703
3101	0.7611191282	0.3567539273
3102	0.7611274576	0.3567374584
3103	0.7611877695	0.356722447
3104	0.7612008145	0.3567058081
3105	0.761199944	0.3566855014
3106	0.7612139734	0.3566691783
3107	0.7612746661	0.3566523937
3108	0.7613102481	0.3566331071
3109	0.7612988079	0.3566188973
3110	0.7613516324	0.356594947
3111	0.7613714412	0.3565818788
3112	0.7614227739	0.3565658472
3113	0.7614468219	0.3565510058
3114	0.7614868488	0.35653546
3115	0.7614879938	0.356527007
3116	0.7614829259	0.3565066031
3117	0.7614718205	0.3564898428
3118	0.7615069459	0.3564682972
3119	0.7615252898	0.3564579981
3120	0.7615682088	0.3564454886
3121	0.7615573022	0.3564324447
3122	0.7615888574	0.3564168503
3123	0.7615237909	0.3564087373
3124	0.7615783023	0.3563816536
3125	0.7616128582	0.3563674681
3126	0.7616726856	0.356350149
3127	0.7616777397	0.356331907
3128	0.7616973257	0.3563235511
3129	0.7617426618	0.3563159968
3130	0.7617727138	0.3562980706
3131	0.7618092307	0.3562824276
3132	0.7618201113	0.3562731973
3133	0.7617861819	0.3562493685
3134	0.7618310395	0.3562213374
3135	0.7618425961	0.3562106497
3136	0.7618189945	0.3562024638
3137	0.7618538517	0.3561875981
3138	0.7618500818	0.3561632106
3139	0.7618808791	0.3561557049
3140	0.7618729481	0.3561426367
3141	0.7618884981	0.35613003
3142	0.7619276878	0.3561180792
3143	0.7619516828	0.3561001772
3144	0.7619651665	0.3560891008
3145	0.7620272785	0.3560721705
3146	0.7620346447	0.3560624543
3147	0.7620568485	0.356044188
3148	0.7620899908	0.3560222053
3149	0.7620950406	0.3560034774
3150	0.7621204952	0.3559912837
3151	0.762107	0.3559781426
3152	0.7621323324	0.3559641756
3153	0.7621581419	0.3559497472
3154	0.7621573312	0.3559412213
3155	0.7621522128	0.3559223234
3156	0.7621981338	0.3559009479
3157	0.7622285563	0.3558871996
3158	0.7622289625	0.3558681317
3159	0.7622785969	0.3558452502
3160	0.7623211224	0.3558285627
3161	0.7623455023	0.3558200611
3162	0.7623969331	0.3558071143
3163	0.7624275182	0.35579186
3164	0.7624473417	0.3557814395
3165	0.762442549	0.3557752454
3166	0.762450194	0.3557598696
3167	0.7624465812	0.3557394415
3168	0.7624578237	0.355719402
3169	0.7624819666	0.3557014514
3170	0.7625018069	0.3556879217
3171	0.762525216	0.355661931
3172	0.7625178918	0.3556463609
3173	0.7625207498	0.355635576
3174	0.7625671115	0.3556228965
3175	0.7625777637	0.3556048244
3176	0.7626656704	0.3555871654
3177	0.7626590618	0.3555712066
3178	0.7626922173	0.3555515557
3179	0.7627058433	0.3555304232
3180	0.7627360217	0.3555081732
3181	0.7627204864	0.3554838586
3182	0.7628049893	0.3554613657
3183	0.7628494515	0.3554458928
3184	0.7628819604	0.355436201
3185	0.7629011293	0.3554163315
3186	0.7629267419	0.3554026074
3187	0.7629109649	0.3553929884
3188	0.7629350851	0.3553890534
3189	0.762898061	0.3553819606
3190	0.7629396867	0.3553715401
3191	0.7629203691	0.3553480513
3192	0.7629789367	0.3553281333
3193	0.763027227	0.3553125874
3194	0.7630131459	0.3553016325
3195	0.7630247293	0.3552880056
3196	0.7630188957	0.355278168
3197	0.7630425328	0.3552622093
3198	0.7630417724	0.3552564039
3199	0.7630647577	0.3552428742
3200	0.763076194	0.3552291016
3201	0.7631102257	0.3552196526
3202	0.763136656	0.3552077261
3203	0.7632166522	0.355187638
3204	0.7632452288	0.3551776061
3205	0.7632078979	0.3551615987
3206	0.7632663496	0.3551452999
3207	0.7632718426	0.3551353166
3208	0.7632641378	0.355113261
3209	0.763333957	0.3551008
3210	0.7632893969	0.3550829466
3211	0.7633437938	0.355065239
3212	0.7633635449	0.3550457824
3213	0.7633953852	0.3550309896
3214	0.7633817105	0.3550117031
3215	0.7633968192	0.354997639
3216	0.7634300389	0.3549878257
3217	0.7634133507	0.3549681991
3218	0.7634605465	0.3549406296
3219	0.7635118225	0.3549187197
3220	0.7635021912	0.3549089793
3221	0.7635712387	0.3548904457
3222	0.7636499086	0.3548668841
3223	0.7636509716	0.3548529415
3224	0.7636883018	0.3548406263
3225	0.7636622742	0.3548156072
3226	0.7636924657	0.3548025147
3227	0.7637676908	0.3547845642
3228	0.7637365344	0.354776184
3229	0.7638265849	0.354760201
3230	0.7638404393	0.3547446309
3231	0.7638454834	0.3547267289
3232	0.7638522105	0.3547151424
3233	0.7638372506	0.3547003253
3234	0.7638814797	0.354670181
3235	0.763942068	0.3546529834
3236	0.7639614177	0.3546370247
3237	0.7639686406	0.3546180782
3238	0.7639933854	0.3546059816
3239	0.7639920098	0.3545941522
3240	0.7639980283	0.3545832945
3241	0.7640478138	0.3545597571
3242	0.7640801132	0.3545501867
3243	0.7640858153	0.3545331106
3244	0.7640792384	0.3545176863
3245	0.7640990982	0.3544912827
3246	0.7641447349	0.3544795019
3247	0.7641672417	0.3544649763
3248	0.764175742	0.3544528554
3249	0.7641962076	0.3544340304
3250	0.7642145186	0.354421788
3251	0.7642661729	0.3544071167
3252	0.7642772002	0.3543986879
3253	0.7643003661	0.3543847453
3254	0.7642936289	0.3543736446
3255	0.7643445438	0.3543519533
3256	0.7643030795	0.3543429659
3257	0.7643022771	0.3543329583
3258	0.7643388694	0.3543217847
3259	0.7643756248	0.3542993162
3260	0.7643848194	0.3542834546
3261	0.7644183956	0.3542568081
3262	0.7643932722	0.3542426954
3263	0.7644134088	0.354227854
3264	0.7644756305	0.3542029564
3265	0.7644549628	0.3541884794
3266	0.7644541699	0.3541724478
3267	0.7644872519	0.3541437123
3268	0.7644943651	0.3541328545
3269	0.7645422998	0.3541058923
3270	0.764615362	0.3540869944
3271	0.7646296824	0.3540676107
3272	0.7646759242	0.3540474497
3273	0.7646499203	0.3540328755
3274	0.7646737572	0.3540177912
3275	0.764686202	0.3540058161
3276	0.7646670634	0.3539952984
3277	0.7646619677	0.3539801655
3278	0.764643134	0.3539731456
3279	0.7646382891	0.3539616077
3280	0.764708146	0.353940718
3281	0.7647748857	0.3539265081
3282	0.764816685	0.3539098693
3283	0.7648283646	0.3538806723
3284	0.7648470878	0.3538735795
3285	0.7648173664	0.3538600012
3286	0.764850842	0.3538327475
3287	0.7648682782	0.3538133152
3288	0.7648671649	0.3538033561
3289	0.7648861829	0.3537954618
3290	0.7649224913	0.3537783857
3291	0.7648854623	0.3537624269
3292	0.7649262585	0.3537448164
3293	0.7649450578	0.3537307766
3294	0.764932062	0.3537132147
3295	0.7649316142	0.3537071664
3296	0.7649696489	0.353689313
3297	0.7650309626	0.3536590473
3298	0.7650425557	0.3536376475
3299	0.7650493293	0.3536112682
3300	0.76512087	0.3535894798
3301	0.7651868362	0.3535720636
3302	0.7652223124	0.3535492793
3303	0.765241004	0.3535404133
3304	0.765290535	0.3535194993
3305	0.7652405142	0.3535138154
3306	0.765305868	0.3534946503
3307	0.7652889912	0.3534732991
3308	0.7653075605	0.3534657448
3309	0.7653311983	0.3534544498
3310	0.7653564803	0.3534480857
3311	0.7653311648	0.3534215607
3312	0.7653868236	0.3534091969
3313	0.7654448998	0.3533901047
3314	0.7654507364	0.3533662273
3315	0.7654446991	0.3533577743
3316	0.7654455753	0.3533403338
3317	0.7654383247	0.3533157277
3318	0.7654381126	0.3532980929
3319	0.7654993486	0.353276596
3320	0.7654950779	0.3532614388
3321	0.7654910547	0.3532374642
3322	0.7654863842	0.3532200967
3323	0.7655339779	0.3531960249
3324	0.7655861504	0.3531806249
3325	0.7655987796	0.3531629901
3326	0.7656421056	0.3531546585
3327	0.7655997739	0.3531368051
3328	0.7656228743	0.3531245385
3329	0.7656527247	0.3531111788
3330	0.7656702987	0.3530879087
3331	0.7656961908	0.3530644199
3332	0.765734055	0.3530515946
3333	0.7657425057	0.3530333283
3334	0.7657815349	0.3530165437
3335	0.7657744392	0.3530040098
3336	0.7658421292	0.3529746671
3337	0.7658182896	0.3529699791
3338	0.7658331136	0.3529574453
3339	0.7658299156	0.3529360698
3340	0.7658421267	0.3529211798
3341	0.7658482541	0.3529109293
3342	0.7658540453	0.3529008245
3343	0.7658554876	0.3528915699
3344	0.7658464608	0.3528701701
3345	0.7658712341	0.3528548186
3346	0.7659305205	0.3528349248
3347	0.7659426098	0.3528216866
3348	0.7659651758	0.3528113146
3349	0.765967785	0.3527979549
3350	0.7659669556	0.3527812675
3351	0.7659619778	0.3527671791
3352	0.7659670027	0.3527566371
3353	0.76599987	0.3527438118
3354	0.7660303873	0.3527241609
3355	0.7660315063	0.3527078378
3356	0.7660550685	0.3526825759
3357	0.7660809927	0.3526687547
3358	0.7660874133	0.3526538404
3359	0.7661230677	0.352634651
3360	0.766154018	0.3526180364
3361	0.7661959829	0.3525953007
3362	0.7661852621	0.3525863619
3363	0.7662217563	0.3525695287
3364	0.7662439243	0.3525504607
3365	0.7662899676	0.3525327288
3366	0.7662936435	0.352513005
3367	0.7663061014	0.352497192
3368	0.7663293271	0.3524864071
3369	0.7663037833	0.3524665133
3370	0.7663178045	0.3524573802
3371	0.7663554797	0.3524370492
3372	0.7663898915	0.3524231308
3373	0.766432242	0.3524041115
3374	0.7664692307	0.3523796997
3375	0.7664727704	0.3523640567
3376	0.7664661387	0.3523477093
3377	0.7664892889	0.3523188038
3378	0.766522953	0.3522984728
3379	0.7665285422	0.3522858661
3380	0.7665549995	0.3522648307
3381	0.7665477852	0.3522548717
3382	0.7666223414	0.352237334
