iter	TotalF1:average=Macro	MultiClassOneVsAll
4211	0.7139599505	0.393339713
4212	0.7139705833	0.3933379158
4213	0.7139647629	0.3933377246
4214	0.7139558004	0.3933357745
4215	0.7139596814	0.3933344361
4216	0.7139487674	0.3933304211
4217	0.7139776758	0.3933283945
4218	0.7140098822	0.3933266356
4219	0.714000266	0.3933247236
4220	0.7140196976	0.393321091
4221	0.714021707	0.3933159671
4222	0.7139974866	0.3933125257
4223	0.7140365961	0.3933079754
4224	0.7140360642	0.3933026985
4225	0.7140279024	0.3932993336
4226	0.714059358	0.393294745
4227	0.7140699708	0.3932913036
4228	0.7140901369	0.393286715
4229	0.7141002999	0.3932857208
4230	0.7140949408	0.3932853767
4231	0.7140889514	0.3932834265
4232	0.7140904329	0.3932826618
4233	0.714085823	0.3932805969
4234	0.7140851792	0.3932787232
4235	0.7140440121	0.393276123
4236	0.714067184	0.3932752436
4237	0.7140525974	0.3932742111
4238	0.714016729	0.3932713815
4239	0.7140216037	0.3932691637
4240	0.7140268776	0.3932646898
4241	0.7140175651	0.3932608278
4242	0.7140159063	0.3932582659
4243	0.7140077785	0.3932569275
4244	0.713991324	0.3932547862
4245	0.7140069466	0.3932505418
4246	0.7140069717	0.3932495858
4247	0.7139971737	0.3932472533
4248	0.7140508023	0.3932393762
4249	0.7140836778	0.3932379232
4250	0.7140884819	0.3932339464
4251	0.7140891373	0.3932307344
4252	0.7140744396	0.3932283254
4253	0.714069358	0.3932271783
4254	0.7140848916	0.3932243104
4255	0.7140653079	0.3932225897
4256	0.7140605629	0.3932211749
4257	0.7140607699	0.393219263
4258	0.7140809004	0.3932183071
4259	0.7140752754	0.3932176952
4260	0.7141003051	0.3932138332
4261	0.7140599488	0.393209627
4262	0.714069831	0.3932091681
4263	0.7141012641	0.3932063768
4264	0.7141050337	0.3932031648
4265	0.7141003432	0.3932013676
4266	0.7140993267	0.3931970849
4267	0.7140876832	0.3931916933
4268	0.7140703303	0.3931901256
4269	0.7140995188	0.3931862635
4270	0.7141140096	0.3931843134
4271	0.7141297123	0.3931828986
4272	0.7141377685	0.3931774305
4273	0.7141508912	0.3931766275
4274	0.7141537771	0.3931722302
4275	0.7141425951	0.3931697064
4276	0.7141416452	0.3931655003
4277	0.7141456193	0.3931636648
4278	0.7141459989	0.3931625942
4279	0.7141563543	0.3931620206
4280	0.7141670765	0.3931595351
4281	0.7141523902	0.3931582733
4282	0.7141452705	0.3931565908
4283	0.7141520899	0.3931511992
4284	0.7141611645	0.3931470313
4285	0.7141509899	0.3931462283
4286	0.714132497	0.3931433222
4287	0.7141374268	0.3931417544
4288	0.7141314102	0.3931408749
4289	0.7141329828	0.3931391924
4290	0.7141327872	0.3931389248
4291	0.7141266742	0.3931385042
4292	0.714133442	0.3931350627
4293	0.7141463719	0.3931314301
4294	0.7141412044	0.3931266886
4295	0.7141450872	0.3931245855
4296	0.7141693958	0.3931209911
4297	0.7141449263	0.3931194616
4298	0.7141475514	0.3931152936
4299	0.7141859655	0.3931074548
4300	0.7142049809	0.3931065754
4301	0.7141952792	0.3931051606
4302	0.7142044223	0.3931022545
4303	0.7141755732	0.3931011838
4304	0.7141983953	0.3930982012
4305	0.7141841804	0.3930965187
4306	0.7142278749	0.3930930391
4307	0.7142429688	0.393088374
4308	0.714247866	0.3930864621
4309	0.7142579333	0.3930848561
4310	0.7142638512	0.3930829825
4311	0.7142737484	0.3930811853
4312	0.714292096	0.3930786998
4313	0.7143017961	0.3930778586
4314	0.714304359	0.393074876
4315	0.7143038249	0.3930711669
4316	0.7142730352	0.3930682226
4317	0.7142889343	0.3930653165
4318	0.7142623939	0.393061225
4319	0.7142676712	0.393060422
4320	0.7143065452	0.3930549922
4321	0.7143162715	0.3930510154
4322	0.7143158959	0.3930507095
4323	0.7143198767	0.3930440179
4324	0.7143203677	0.3930399646
4325	0.7143166592	0.3930356055
4326	0.7143149002	0.3930327376
4327	0.7143143505	0.3930280726
4328	0.714340334	0.3930264283
4329	0.7143312876	0.3930255106
4330	0.71433637	0.3930251282
4331	0.714311122	0.3930191249
4332	0.7143065988	0.3930189337
4333	0.7143131608	0.3930171365
4334	0.7143341594	0.3930145363
4335	0.7143251854	0.3930117067
4336	0.7143389519	0.393009183
4337	0.714347914	0.3930081888
4338	0.7143484848	0.3930040973
4339	0.7143694663	0.3929994705
4340	0.7143696612	0.3929984763
4341	0.714381497	0.3929968321
4342	0.7143656964	0.3929944995
4343	0.7143964723	0.3929906757
4344	0.7143910271	0.3929888785
4345	0.7143564757	0.3929877696
4346	0.7143569378	0.3929855136
4347	0.7143892842	0.392982684
4348	0.7144194913	0.3929776748
4349	0.714395842	0.3929754952
4350	0.7144003497	0.3929732774
4351	0.7143949933	0.3929699889
4352	0.7144278674	0.3929663563
4353	0.7144333235	0.3929644062
4354	0.7144490646	0.3929625325
4355	0.7144502659	0.3929596646
4356	0.7144445412	0.3929582116
4357	0.7144604276	0.392956988
4358	0.714465787	0.3929567203
4359	0.7144650476	0.3929550761
4360	0.7144987482	0.3929517493
4361	0.7144930235	0.3929507934
4362	0.7144727879	0.3929490344
4363	0.7144609646	0.3929467784
4364	0.714490418	0.3929461283
4365	0.7144841351	0.3929408897
4366	0.7144633404	0.3929377924
4367	0.7144702915	0.3929356511
4368	0.7145029864	0.3929317126
4369	0.7145117753	0.3929285388
4370	0.714480435	0.392922459
4371	0.7144857456	0.3929147349
4372	0.7144915771	0.3929131289
4373	0.7144986101	0.3929086933
4374	0.7144844705	0.3929083109
4375	0.7144990691	0.3929065137
4376	0.7145003021	0.3929040282
4377	0.7145158247	0.3929005485
4378	0.7145065768	0.3928989043
4379	0.7145348429	0.3928968012
4380	0.7145195022	0.3928924421
4381	0.7145432657	0.3928888477
4382	0.7145308	0.3928833414
4383	0.7145447447	0.3928799765
4384	0.7145646946	0.3928781793
4385	0.7145627868	0.3928739731
4386	0.7145691039	0.3928712199
4387	0.7145355442	0.3928650254
4388	0.7145318484	0.3928619663
4389	0.714527498	0.3928603603
4390	0.7145125332	0.392858869
4391	0.7145259226	0.3928553894
4392	0.7145293409	0.3928518332
4393	0.714514666	0.3928491566
4394	0.7145026258	0.3928471299
4395	0.7145386031	0.392844568
4396	0.7145556064	0.3928400559
4397	0.7145544901	0.3928390235
4398	0.7145843578	0.3928352379
4399	0.7145889775	0.392833326
4400	0.7145888816	0.3928325995
4401	0.7145577032	0.3928294639
4402	0.714596207	0.3928257549
4403	0.714591673	0.3928231547
4404	0.7146114479	0.3928171895
4405	0.7146016499	0.3928141687
4406	0.7146113616	0.3928093125
4407	0.7146238293	0.3928024679
4408	0.7146093259	0.3928009383
4409	0.7146049103	0.3927976116
4410	0.7145994549	0.3927929466
4411	0.7146032387	0.3927923348
4412	0.714607664	0.3927913788
4413	0.7146186639	0.3927900405
4414	0.714592889	0.3927860637
4415	0.7146291055	0.3927826605
4416	0.7146291055	0.3927819722
4417	0.7146349492	0.3927794868
4418	0.7146250436	0.3927777278
4419	0.7146379715	0.3927760453
4420	0.7146669809	0.3927742864
4421	0.7146563478	0.3927739805
4422	0.7146708486	0.3927722215
4423	0.7146705709	0.3927706538
4424	0.714675566	0.3927682065
4425	0.7146755603	0.392766027
4426	0.7146948776	0.392764421
4427	0.7146903473	0.3927625855
4428	0.7146718806	0.3927595647
4429	0.7146806453	0.392757194
4430	0.7146679211	0.3927550144
4431	0.714683457	0.3927534466
4432	0.7146786684	0.3927496228
4433	0.7147207625	0.3927479021
4434	0.7147170988	0.392744346
4435	0.7146980619	0.3927418987
4436	0.7146582129	0.3927365836
4437	0.7146670796	0.3927337923
4438	0.7146936869	0.3927317274
4439	0.7146969535	0.3927270623
4440	0.7146994677	0.3927227797
4441	0.7147384493	0.3927220149
4442	0.7147088859	0.3927194912
4443	0.7147186831	0.3927186117
4444	0.7147084298	0.3927145967
4445	0.7147364935	0.3927113847
4446	0.7147441494	0.3927085169
4447	0.714738809	0.3927063755
4448	0.7147506295	0.39270259
4449	0.714776045	0.3927006398
4450	0.7147649311	0.3926970455
4451	0.7147593777	0.3926947129
4452	0.7147497716	0.392691195
4453	0.7147546821	0.3926870653
4454	0.7147541157	0.3926850769
4455	0.7147401069	0.3926828209
4456	0.7147655127	0.3926804884
4457	0.7147742844	0.3926777735
4458	0.7147740804	0.3926745997
4459	0.7147835909	0.3926721525
4460	0.7147783927	0.392670317
4461	0.7148033391	0.3926668374
4462	0.7147781279	0.3926663785
4463	0.7148064819	0.3926640077
4464	0.7147973376	0.3926613693
4465	0.7148065804	0.3926607193
4466	0.7147918828	0.3926586162
4467	0.7147966108	0.3926567807
4468	0.7147820227	0.3926549453
4469	0.71482211	0.3926498214
4470	0.7148078838	0.3926476801
4471	0.7148026207	0.3926467624
4472	0.714778884	0.3926457682
4473	0.7147840485	0.3926448887
4474	0.7147790654	0.3926443534
4475	0.7147790654	0.3926442004
4476	0.7147887672	0.392639803
4477	0.7147884902	0.3926388471
4478	0.7148511166	0.3926354821
4479	0.7148550927	0.3926334555
4480	0.7148057298	0.3926323848
4481	0.7148420574	0.3926294023
4482	0.7148345577	0.3926252343
4483	0.7148439099	0.3926227106
4484	0.7148291255	0.3926199957
4485	0.7148350331	0.3926181603
4486	0.7148254175	0.3926170131
4487	0.7148203583	0.3926134952
4488	0.7148252594	0.3926106274
4489	0.7148065025	0.3926068418
4490	0.7148179721	0.3926055417
4491	0.7148517013	0.3926037445
4492	0.7148353444	0.3926025974
4493	0.7148602742	0.3925990795
4494	0.7148499321	0.3925978941
4495	0.7148575992	0.392594032
4496	0.7148687879	0.3925918907
4497	0.7148665028	0.392589367
4498	0.7148562428	0.3925870727
4499	0.7148827739	0.3925815664
4500	0.7148912638	0.3925796163
4501	0.7149225835	0.3925784309
4502	0.7149140942	0.3925760219
4503	0.7148852435	0.3925721216
4504	0.7149011513	0.3925704009
4505	0.7149162974	0.3925676478
4506	0.714925454	0.3925655064
4507	0.7149108547	0.3925643211
4508	0.7149280063	0.3925611855
4509	0.7149070901	0.3925578206
4510	0.71493907	0.3925528496
4511	0.7149453754	0.3925494847
4512	0.7149597806	0.3925471521
4513	0.7149546157	0.3925458521
4514	0.7149548908	0.3925421047
4515	0.7149606985	0.3925393133
4516	0.714965055	0.3925374397
4517	0.7149508511	0.3925335776
4518	0.7149805009	0.3925313598
4519	0.7149738037	0.3925294862
4520	0.7149777591	0.3925242475
4521	0.7149889483	0.3925226415
4522	0.7149871831	0.3925210738
4523	0.7149815433	0.3925192766
4524	0.7149712964	0.3925170205
4525	0.7149793091	0.3925158352
4526	0.7149892886	0.3925154145
4527	0.7149828887	0.3925139615
4528	0.7149873514	0.3925109407
4529	0.7149964828	0.3925095641
4530	0.714992513	0.3925078816
4531	0.7149783824	0.3925061609
4532	0.7149694323	0.3925055873
4533	0.7149697346	0.3925017253
4534	0.7150036326	0.3924993928
4535	0.714998443	0.3924969455
4536	0.715016904	0.3924955307
4537	0.7150359319	0.3924920893
4538	0.7150265937	0.3924901774
4539	0.7150002828	0.3924872331
4540	0.7150086039	0.3924846329
4541	0.7149836682	0.3924821474
4542	0.714983758	0.3924808855
4543	0.7150087952	0.3924766411
4544	0.7149977956	0.392475341
4545	0.7150270952	0.3924719378
4546	0.7150307716	0.39246907
4547	0.7150357681	0.3924664315
4548	0.7150564905	0.3924644049
4549	0.7150646946	0.3924624165
4550	0.7150448188	0.3924605046
4551	0.7150231925	0.3924547689
4552	0.7150340077	0.3924519011
4553	0.7150673664	0.3924489185
4554	0.715052958	0.3924485744
4555	0.7150633048	0.3924476184
4556	0.7150887252	0.3924463566
4557	0.7150831718	0.3924434887
4558	0.7150684768	0.3924400855
4559	0.7150914722	0.3924356117
4560	0.7150917494	0.3924348851
4561	0.7150920267	0.3924326291
4562	0.7150966283	0.3924317496
4563	0.7151040215	0.3924275817
4564	0.7150787236	0.3924265875
4565	0.7150962601	0.3924245991
4566	0.7150978494	0.3924217312
4567	0.7150875906	0.3924191693
4568	0.7150822271	0.3924176397
4569	0.7150991437	0.3924131277
4570	0.7151189111	0.3924118276
4571	0.7151336121	0.3924101068
4572	0.7151282525	0.3924091891
4573	0.7151423068	0.3924084626
4574	0.7151228077	0.392404677
4575	0.7151402906	0.3924009679
4576	0.7151402906	0.3924003179
4577	0.715136956	0.3923976795
4578	0.7151378715	0.3923926703
4579	0.7151261232	0.3923906054
4580	0.715120311	0.3923867051
4581	0.7151208906	0.3923838755
4582	0.7150988714	0.3923789428
4583	0.7151086571	0.3923760749
4584	0.7151145112	0.3923730541
4585	0.7151139568	0.3923725953
4586	0.7151240442	0.3923681214
4587	0.7151383662	0.3923660566
4588	0.7151427989	0.3923639917
4589	0.7151895686	0.3923569559
4590	0.7151981678	0.3923550058
4591	0.7151928086	0.3923517173
4592	0.7152128654	0.3923512584
4593	0.7151877053	0.3923498819
4594	0.7152157833	0.3923470905
4595	0.7152112587	0.392345408
4596	0.7152194817	0.3923420431
4597	0.715235121	0.392339137
4598	0.715211171	0.3923383722
4599	0.7152415956	0.3923339366
4600	0.7152352939	0.3923307246
4601	0.715215427	0.3923298451
4602	0.7152063783	0.3923281244
4603	0.715215606	0.3923249124
4604	0.715219478	0.3923217004
4605	0.7152252127	0.3923169589
4606	0.7152252127	0.3923163471
4607	0.7152428393	0.3923153146
4608	0.7152582637	0.3923133645
4609	0.7152326745	0.392311682
4610	0.7152360823	0.3923099613
4611	0.715222972	0.3923089671
4612	0.7152136339	0.3923055257
4613	0.7152028132	0.3923047609
4614	0.7152115636	0.3923012813
4615	0.7152037186	0.3922985281
4616	0.7152119406	0.3922980693
4617	0.7152507474	0.3922937866
4618	0.7152677308	0.3922915688
4619	0.715291842	0.3922899628
4620	0.7152888887	0.3922892363
4621	0.7152996198	0.3922861007
4622	0.7153003591	0.3922838829
4623	0.7152989574	0.3922833094
4624	0.7152751271	0.392281168
4625	0.7152945425	0.3922766942
4626	0.7152844531	0.3922756235
4627	0.7152804028	0.3922737881
4628	0.7152756988	0.3922729086
4629	0.7152841964	0.3922695436
4630	0.7152692079	0.3922665611
4631	0.7153119734	0.3922632726
4632	0.7153058744	0.3922601371
4633	0.7153056052	0.3922571545
4634	0.7153005227	0.3922567721
4635	0.7153014649	0.3922548985
4636	0.7152813961	0.3922531777
4637	0.7152773259	0.3922518394
4638	0.7152911884	0.3922488568
4639	0.7153056848	0.3922457595
4640	0.7153095557	0.3922437329
4641	0.7152938589	0.3922408651
4642	0.7152834163	0.3922388002
4643	0.7152682605	0.3922360471
4644	0.7152675971	0.3922325674
4645	0.7152872697	0.3922293936
4646	0.7152772806	0.3922267935
4647	0.7153058285	0.3922231226
4648	0.7153059256	0.3922224343
4649	0.715316196	0.3922197577
4650	0.7153288844	0.3922140219
4651	0.7153345253	0.3922115365
4652	0.7153405371	0.3922087833
4653	0.7153501523	0.392208095
4654	0.7153582609	0.3922059537
4655	0.7153736977	0.3922036594
4656	0.7153775671	0.3922022064
4657	0.7153667716	0.392198459
4658	0.7153641683	0.3921971972
4659	0.7153700865	0.3921962795
4660	0.7153656669	0.3921948264
4661	0.7153801638	0.3921924939
4662	0.7154075142	0.3921911556
4663	0.7153989369	0.392188976
4664	0.7154044014	0.3921877906
4665	0.715403834	0.3921867199
4666	0.7154046663	0.3921832403
4667	0.7154182513	0.3921825138
4668	0.7154145626	0.3921817872
4669	0.7154049478	0.3921802959
4670	0.7153994036	0.3921772751
4671	0.7153897068	0.3921760133
4672	0.7153911024	0.3921748661
4673	0.715399218	0.3921734513
4674	0.7154241653	0.3921714247
4675	0.7154402491	0.3921678303
4676	0.7154346088	0.3921664538
4677	0.7154188906	0.3921615975
4678	0.7154232215	0.3921583855
4679	0.7154290636	0.3921571237
4680	0.7154290636	0.3921568178
4681	0.715419629	0.3921519615
4682	0.7154102151	0.3921489407
4683	0.7153799719	0.3921453081
4684	0.7153994668	0.3921423638
4685	0.7154198904	0.3921370487
4686	0.7154198904	0.3921367428
4687	0.7154027336	0.3921336455
4688	0.7154287975	0.3921317336
4689	0.7154211163	0.3921293246
4690	0.7154024483	0.3921249654
4691	0.7154023603	0.3921220976
4692	0.7153933117	0.3921219829
4693	0.7153965383	0.3921206445
4694	0.7153813822	0.392116859
4695	0.7154022758	0.392116056
4696	0.7154224296	0.3921124233
4697	0.7154223451	0.3921112762
4698	0.7154118898	0.3921100143
4699	0.7154417312	0.3921073377
4700	0.715397666	0.392105464
4701	0.7154148216	0.3921011813
4702	0.7154199043	0.3921010284
4703	0.7154295125	0.3920956751
4704	0.715415574	0.3920923483
4705	0.7154085426	0.3920881422
4706	0.7154084541	0.3920863832
4707	0.7154144776	0.3920834771
4708	0.7154198419	0.3920817946
4709	0.7154161414	0.3920815652
4710	0.7153979584	0.3920789268
4711	0.7153619969	0.3920752942
4712	0.7153773503	0.3920746441
4713	0.7154244683	0.392071738
4714	0.715439359	0.3920685643
4715	0.7154604262	0.3920667288
4716	0.7154788111	0.3920635168
4717	0.7154839015	0.3920625226
4718	0.7154686302	0.3920592342
4719	0.7154828742	0.3920573987
4720	0.7154632702	0.3920565957
4721	0.7154734318	0.3920552574
4722	0.7154771396	0.3920527719
4723	0.7154904341	0.3920493305
4724	0.7154914554	0.3920487187
4725	0.7155072696	0.3920463862
4726	0.7154923882	0.3920452008
4727	0.7155027351	0.3920439389
4728	0.7155181106	0.3920401534
4729	0.7155091627	0.392038165
4730	0.7155071919	0.3920356795
4731	0.71550747	0.392034953
4732	0.7155028497	0.3920336529
4733	0.7155111782	0.3920282613
4734	0.7155007476	0.392026923
4735	0.7155171955	0.3920258523
4736	0.7155166429	0.3920191606
4737	0.7155256942	0.3920171723
4738	0.71550748	0.3920131573
4739	0.7155501922	0.3920103276
4740	0.7155201456	0.3920076127
4741	0.7155244011	0.3920064656
4742	0.7154934414	0.392002833
4743	0.7154673393	0.3919983209
4744	0.7154678241	0.3919962943
4745	0.7154827912	0.391995453
4746	0.7154924059	0.3919916292
4747	0.7154919401	0.3919894497
4748	0.7155058772	0.3919867347
4749	0.7155418346	0.3919813432
4750	0.715566967	0.3919803108
4751	0.7155662287	0.3919774429
4752	0.7155763818	0.3919743456
4753	0.7155610401	0.3919712483
4754	0.7155382416	0.3919657803
4755	0.7155249389	0.3919637154
4756	0.7155463976	0.3919611152
4757	0.7155413152	0.3919602358
4758	0.7155601545	0.3919572149
4759	0.7155352042	0.3919521293
4760	0.7155448112	0.3919510204
4761	0.7155397135	0.3919462406
4762	0.7155145736	0.3919448258
4763	0.7155330365	0.3919432198
4764	0.7155415547	0.3919402755
4765	0.715528991	0.3919385548
4766	0.7155213249	0.391933622
4767	0.7155256631	0.3919302189
4768	0.715546003	0.3919270833
4769	0.7155342485	0.3919202387
4770	0.7155436826	0.3919187092
4771	0.7155295516	0.3919163002
4772	0.7155431232	0.3919159178
4773	0.7155398017	0.3919142353
4774	0.7155567226	0.3919127823
4775	0.7155641223	0.3919098762
4776	0.7155741025	0.3919085379
4777	0.7155564571	0.39190567
4778	0.7155519329	0.3919055553
4779	0.7155761676	0.3919036434
4780	0.7155804104	0.391901005
4781	0.7156197871	0.3918960722
4782	0.7156146523	0.3918914837
4783	0.7155944217	0.3918868186
4784	0.7156044147	0.3918844479
4785	0.7156237456	0.3918815418
4786	0.715632613	0.3918805093
4787	0.7156270672	0.3918781003
4788	0.7156416679	0.3918775268
4789	0.7156423238	0.3918746589
4790	0.7156571899	0.3918733588
4791	0.7156750332	0.3918695733
4792	0.7156497959	0.3918680437
4793	0.7156631036	0.3918675466
4794	0.7156302973	0.391865673
4795	0.71564103	0.3918634552
4796	0.7156559157	0.3918611609
4797	0.7156645007	0.391860702
4798	0.7156523969	0.39185749
4799	0.7156634124	0.391850416
4800	0.7156402151	0.3918490012
4801	0.7156766313	0.3918461333
4802	0.715671271	0.3918459039
4803	0.7156514866	0.3918421565
4804	0.7156651432	0.3918390975
4805	0.7156560949	0.3918383327
4806	0.7157070236	0.3918353119
4807	0.7156986188	0.391833553
4808	0.7157040837	0.391831794
4809	0.7157192229	0.3918306469
4810	0.7157059282	0.3918291174
4811	0.7157045253	0.3918283908
4812	0.7157281747	0.391827129
4813	0.7157219868	0.3918258671
4814	0.7157110745	0.3918204373
4815	0.7157070893	0.391815734
4816	0.7156938705	0.3918132868
4817	0.7156850062	0.3918109925
4818	0.7156986834	0.3918100365
4819	0.7156859386	0.3918089276
4820	0.7156560051	0.3918080099
4821	0.7156511916	0.3918073981
4822	0.7156795494	0.3918049126
4823	0.7156895217	0.3918038037
4824	0.7156947002	0.3918013565
4825	0.7157216754	0.3917962326
4826	0.715706528	0.3917926382
4827	0.7157203056	0.3917904204
4828	0.7157197463	0.3917849141
4829	0.7157005255	0.3917810903
4830	0.7157114257	0.3917798667
4831	0.7157335133	0.3917774959
4832	0.7157384072	0.3917752399
4833	0.7157170435	0.3917700013
4834	0.7157221338	0.3917687394
4835	0.7157515213	0.3917664069
4836	0.7157703754	0.3917609388
4837	0.7157703754	0.3917608241
4838	0.7157721522	0.3917572298
4839	0.7157762947	0.3917552414
4840	0.7157824989	0.3917529853
4841	0.7157658599	0.3917517235
4842	0.7157857126	0.3917499645
4843	0.7157772203	0.3917477467
4844	0.7158114001	0.3917456818
4845	0.7157869026	0.3917414757
4846	0.7157908696	0.3917397932
4847	0.7157987232	0.3917365812
4848	0.7157652566	0.3917323368
4849	0.7157560144	0.3917295071
4850	0.7157848523	0.3917274423
4851	0.7157845751	0.3917273276
4852	0.7157935359	0.3917224713
4853	0.7157932586	0.3917215154
4854	0.7157701516	0.391718724
4855	0.7157955731	0.3917173474
4856	0.7158002792	0.3917155502
4857	0.7157914312	0.3917127971
4858	0.7157819026	0.3917087821
4859	0.7157819026	0.3917080556
4860	0.7157715167	0.3917053407
4861	0.7157769814	0.3916990696
4862	0.7157248752	0.3916947105
4863	0.7157539062	0.3916927221
4864	0.7157438408	0.3916900072
4865	0.7157252508	0.3916861834
4866	0.7157767016	0.3916839273
4867	0.7157456597	0.3916817095
4868	0.7157587642	0.3916784975
4869	0.7157489646	0.3916768533
4870	0.715724018	0.3916758973
4871	0.7157351862	0.3916737942
4872	0.7157592049	0.3916722647
4873	0.7157802799	0.3916685556
4874	0.7157567434	0.3916638523
4875	0.7157589538	0.3916628582
4876	0.715736146	0.3916599521
4877	0.715750739	0.3916580784
4878	0.7157357641	0.3916554782
4879	0.7157447175	0.3916519221
4880	0.7157538631	0.3916485953
4881	0.7157553598	0.3916453451
4882	0.7157432456	0.3916416743
4883	0.7157717943	0.391639227
4884	0.7157822391	0.3916351738
4885	0.715772536	0.3916340649
4886	0.7157869564	0.3916316559
4887	0.715772363	0.3916300881
4888	0.7157873297	0.3916287498
4889	0.715787511	0.3916253084
4890	0.7157694975	0.3916232817
4891	0.7157932387	0.3916203756
4892	0.7157465616	0.3916158253
4893	0.7157579318	0.3916129957
4894	0.7157819675	0.3916112367
4895	0.7157831592	0.3916086365
4896	0.7157699588	0.3916064187
4897	0.7157791045	0.3916043921
4898	0.715778442	0.3915996888
4899	0.7157709749	0.391595865
4900	0.7157607054	0.3915933795
4901	0.715770312	0.3915921177
4902	0.7157946077	0.3915897087
4903	0.7157865009	0.3915870703
4904	0.7157970359	0.3915843171
4905	0.7157925204	0.3915832847
4906	0.7157982349	0.3915799962
4907	0.7158278037	0.391579155
4908	0.7158278037	0.391579002
4909	0.7158272469	0.3915770136
4910	0.7158226259	0.3915753694
4911	0.7158014666	0.3915736487
4912	0.7158321384	0.3915726545
4913	0.7158459147	0.3915708573
4914	0.7158378709	0.3915685248
4915	0.7158391773	0.3915642039
4916	0.7158286382	0.3915622537
4917	0.7158431546	0.3915592329
4918	0.7158149903	0.3915579328
4919	0.7157993804	0.3915556003
4920	0.7158297825	0.3915527325
4921	0.7158335694	0.3915507441
4922	0.7158540794	0.391548641
4923	0.7158600993	0.3915463467
4924	0.7158653621	0.3915419111
4925	0.7158707207	0.3915400757
4926	0.7158605485	0.3915397315
4927	0.7158480671	0.3915355253
4928	0.7158476921	0.3915330016
4929	0.7158542483	0.3915292925
4930	0.7158493595	0.3915273424
4931	0.7158689444	0.3915251246
4932	0.7158943705	0.3915239009
4933	0.7158621285	0.3915196565
4934	0.7158627694	0.3915171328
4935	0.7158963055	0.3915130796
4936	0.7159457693	0.3915104411
4937	0.7159458649	0.3915090263
4938	0.7159294145	0.3915084528
4939	0.7159257229	0.3915076115
4940	0.715923421	0.3915065026
4941	0.7159382035	0.391502717
4942	0.7159542412	0.3914992374
4943	0.7159632929	0.3914969813
4944	0.7159498884	0.3914957577
4945	0.7159841937	0.391493081
4946	0.7159438969	0.3914919339
4947	0.7159536293	0.3914879954
4948	0.7159598137	0.3914861217
4949	0.7159644136	0.3914848981
4950	0.7159396494	0.3914826803
4951	0.7159308964	0.3914806154
4952	0.7159551812	0.3914775946
4953	0.7159554703	0.3914767151
4954	0.7159742338	0.3914741914
4955	0.7159603915	0.3914728913
4956	0.7159793247	0.3914688381
4957	0.7159889222	0.3914669644
4958	0.7159921424	0.391464479
4959	0.7159626694	0.3914631406
4960	0.7159860449	0.3914600816
4961	0.7159913173	0.3914587815
4962	0.7160169066	0.3914555312
4963	0.7159872442	0.3914534664
4964	0.7159922381	0.391450828
4965	0.7159733987	0.3914486102
4966	0.7159627582	0.3914447099
4967	0.7159789497	0.3914420714
4968	0.7159793211	0.3914403507
4969	0.7159955817	0.3914397772
4970	0.7160052951	0.391437177
4971	0.7160392137	0.3914360298
4972	0.71602932	0.3914333532
4973	0.7160381685	0.391430753
4974	0.7160486106	0.3914284969
4975	0.7160318713	0.3914247113
4976	0.7160349201	0.3914230671
4977	0.7159994481	0.3914180962
4978	0.7160027744	0.391417752
4979	0.7160113657	0.3914168343
4980	0.7160064748	0.391413737
4981	0.7160166278	0.3914122457
4982	0.716041948	0.3914117486
4983	0.7160223517	0.3914080013
4984	0.7160123708	0.3914076189
4985	0.7159684794	0.3914052099
4986	0.7159826206	0.391404254
4987	0.7159932446	0.3914037186
4988	0.7159572985	0.3914010802
4989	0.7160040487	0.3913963387
4990	0.7160153239	0.3913932414
4991	0.7159998202	0.3913905265
4992	0.7160253424	0.3913878116
4993	0.7160403174	0.3913859762
4994	0.7160356115	0.3913774108
4995	0.7160031874	0.3913741606
4996	0.7159993052	0.3913729752
4997	0.7160232352	0.3913717516
4998	0.7160277501	0.3913692279
4999	0.7160274624	0.3913666277
